Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"FBSH","Food Balances (old methodology and population)","215","United Republic of Tanzania","674","Protein supply quantity (g/capita/day)","2903","Vegetal Products","2012","2012","g/capita/day","46.67","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","215","United Republic of Tanzania","674","Protein supply quantity (g/capita/day)","2903","Vegetal Products","2013","2013","g/capita/day","47.59","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","215","United Republic of Tanzania","664","Food supply (kcal/capita/day)","2941","Animal Products","2007","2007","kcal/capita/day","132","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","215","United Republic of Tanzania","664","Food supply (kcal/capita/day)","2941","Animal Products","2008","2008","kcal/capita/day","132","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","215","United Republic of Tanzania","664","Food supply (kcal/capita/day)","2941","Animal Products","2009","2009","kcal/capita/day","136","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","215","United Republic of Tanzania","664","Food supply (kcal/capita/day)","2941","Animal Products","2010","2010","kcal/capita/day","137","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","215","United Republic of Tanzania","664","Food supply (kcal/capita/day)","2941","Animal Products","2011","2011","kcal/capita/day","142","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","215","United Republic of Tanzania","664","Food supply (kcal/capita/day)","2941","Animal Products","2012","2012","kcal/capita/day","146","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","215","United Republic of Tanzania","664","Food supply (kcal/capita/day)","2941","Animal Products","2013","2013","kcal/capita/day","146","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","215","United Republic of Tanzania","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2007","2007","g/capita/day","9.82","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","215","United Republic of Tanzania","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2008","2008","g/capita/day","9.27","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","215","United Republic of Tanzania","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2009","2009","g/capita/day","9.62","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","215","United Republic of Tanzania","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2010","2010","g/capita/day","9.82","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","215","United Republic of Tanzania","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2011","2011","g/capita/day","10.05","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","215","United Republic of Tanzania","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2012","2012","g/capita/day","10.23","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","215","United Republic of Tanzania","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2013","2013","g/capita/day","10.2","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","231","United States of America","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2007","2007","kcal/capita/day","2721","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","231","United States of America","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2008","2008","kcal/capita/day","2685","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","231","United States of America","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2009","2009","kcal/capita/day","2645","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","231","United States of America","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2010","2010","kcal/capita/day","2651","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","231","United States of America","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2011","2011","kcal/capita/day","2669","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","231","United States of America","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2012","2012","kcal/capita/day","2701","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","231","United States of America","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2013","2013","kcal/capita/day","2697","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","231","United States of America","674","Protein supply quantity (g/capita/day)","2903","Vegetal Products","2007","2007","g/capita/day","40.88","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","231","United States of America","674","Protein supply quantity (g/capita/day)","2903","Vegetal Products","2008","2008","g/capita/day","40.3","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","231","United States of America","674","Protein supply quantity (g/capita/day)","2903","Vegetal Products","2009","2009","g/capita/day","39.72","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","231","United States of America","674","Protein supply quantity (g/capita/day)","2903","Vegetal Products","2010","2010","g/capita/day","39.72","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","231","United States of America","674","Protein supply quantity (g/capita/day)","2903","Vegetal Products","2011","2011","g/capita/day","39.06","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","231","United States of America","674","Protein supply quantity (g/capita/day)","2903","Vegetal Products","2012","2012","g/capita/day","39.93","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","231","United States of America","674","Protein supply quantity (g/capita/day)","2903","Vegetal Products","2013","2013","g/capita/day","39.81","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","231","United States of America","664","Food supply (kcal/capita/day)","2941","Animal Products","2007","2007","kcal/capita/day","1036","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","231","United States of America","664","Food supply (kcal/capita/day)","2941","Animal Products","2008","2008","kcal/capita/day","1015","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","231","United States of America","664","Food supply (kcal/capita/day)","2941","Animal Products","2009","2009","kcal/capita/day","1000","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","231","United States of America","664","Food supply (kcal/capita/day)","2941","Animal Products","2010","2010","kcal/capita/day","999","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","231","United States of America","664","Food supply (kcal/capita/day)","2941","Animal Products","2011","2011","kcal/capita/day","980","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","231","United States of America","664","Food supply (kcal/capita/day)","2941","Animal Products","2012","2012","kcal/capita/day","986","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","231","United States of America","664","Food supply (kcal/capita/day)","2941","Animal Products","2013","2013","kcal/capita/day","984","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","231","United States of America","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2007","2007","g/capita/day","73.97","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","231","United States of America","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2008","2008","g/capita/day","72.58","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","231","United States of America","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2009","2009","g/capita/day","71.18","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","231","United States of America","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2010","2010","g/capita/day","70.9","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","231","United States of America","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2011","2011","g/capita/day","69.56","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","231","United States of America","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2012","2012","g/capita/day","69.76","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","231","United States of America","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2013","2013","g/capita/day","69.78","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","234","Uruguay","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2007","2007","kcal/capita/day","2129","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","234","Uruguay","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2008","2008","kcal/capita/day","2128","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","234","Uruguay","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2009","2009","kcal/capita/day","2149","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","234","Uruguay","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2010","2010","kcal/capita/day","2162","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","234","Uruguay","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2011","2011","kcal/capita/day","2167","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","234","Uruguay","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2012","2012","kcal/capita/day","2198","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","234","Uruguay","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2013","2013","kcal/capita/day","2183","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","234","Uruguay","674","Protein supply quantity (g/capita/day)","2903","Vegetal Products","2007","2007","g/capita/day","37.78","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","234","Uruguay","674","Protein supply quantity (g/capita/day)","2903","Vegetal Products","2008","2008","g/capita/day","38.27","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","234","Uruguay","674","Protein supply quantity (g/capita/day)","2903","Vegetal Products","2009","2009","g/capita/day","38.29","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","234","Uruguay","674","Protein supply quantity (g/capita/day)","2903","Vegetal Products","2010","2010","g/capita/day","38.09","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","234","Uruguay","674","Protein supply quantity (g/capita/day)","2903","Vegetal Products","2011","2011","g/capita/day","37.77","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","234","Uruguay","674","Protein supply quantity (g/capita/day)","2903","Vegetal Products","2012","2012","g/capita/day","38.44","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","234","Uruguay","674","Protein supply quantity (g/capita/day)","2903","Vegetal Products","2013","2013","g/capita/day","38.44","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","234","Uruguay","664","Food supply (kcal/capita/day)","2941","Animal Products","2007","2007","kcal/capita/day","761","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","234","Uruguay","664","Food supply (kcal/capita/day)","2941","Animal Products","2008","2008","kcal/capita/day","830","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","234","Uruguay","664","Food supply (kcal/capita/day)","2941","Animal Products","2009","2009","kcal/capita/day","828","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","234","Uruguay","664","Food supply (kcal/capita/day)","2941","Animal Products","2010","2010","kcal/capita/day","822","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","234","Uruguay","664","Food supply (kcal/capita/day)","2941","Animal Products","2011","2011","kcal/capita/day","846","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","234","Uruguay","664","Food supply (kcal/capita/day)","2941","Animal Products","2012","2012","kcal/capita/day","818","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","234","Uruguay","664","Food supply (kcal/capita/day)","2941","Animal Products","2013","2013","kcal/capita/day","868","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","234","Uruguay","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2007","2007","g/capita/day","46.49","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","234","Uruguay","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2008","2008","g/capita/day","51.16","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","234","Uruguay","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2009","2009","g/capita/day","49.59","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","234","Uruguay","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2010","2010","g/capita/day","49.58","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","234","Uruguay","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2011","2011","g/capita/day","51.92","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","234","Uruguay","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2012","2012","g/capita/day","49.96","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","234","Uruguay","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2013","2013","g/capita/day","54","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","235","Uzbekistan","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2007","2007","kcal/capita/day","2134","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","235","Uzbekistan","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2008","2008","kcal/capita/day","2148","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","235","Uzbekistan","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2009","2009","kcal/capita/day","2144","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","235","Uzbekistan","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2010","2010","kcal/capita/day","2177","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","235","Uzbekistan","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2011","2011","kcal/capita/day","2193","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","235","Uzbekistan","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2012","2012","kcal/capita/day","2234","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","235","Uzbekistan","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2013","2013","kcal/capita/day","2253","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","235","Uzbekistan","674","Protein supply quantity (g/capita/day)","2903","Vegetal Products","2007","2007","g/capita/day","47.38","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","235","Uzbekistan","674","Protein supply quantity (g/capita/day)","2903","Vegetal Products","2008","2008","g/capita/day","50.68","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","235","Uzbekistan","674","Protein supply quantity (g/capita/day)","2903","Vegetal Products","2009","2009","g/capita/day","51.42","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","235","Uzbekistan","674","Protein supply quantity (g/capita/day)","2903","Vegetal Products","2010","2010","g/capita/day","52.04","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","235","Uzbekistan","674","Protein supply quantity (g/capita/day)","2903","Vegetal Products","2011","2011","g/capita/day","52.56","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","235","Uzbekistan","674","Protein supply quantity (g/capita/day)","2903","Vegetal Products","2012","2012","g/capita/day","53.48","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","235","Uzbekistan","674","Protein supply quantity (g/capita/day)","2903","Vegetal Products","2013","2013","g/capita/day","54.24","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","235","Uzbekistan","664","Food supply (kcal/capita/day)","2941","Animal Products","2007","2007","kcal/capita/day","447","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","235","Uzbekistan","664","Food supply (kcal/capita/day)","2941","Animal Products","2008","2008","kcal/capita/day","449","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","235","Uzbekistan","664","Food supply (kcal/capita/day)","2941","Animal Products","2009","2009","kcal/capita/day","461","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","235","Uzbekistan","664","Food supply (kcal/capita/day)","2941","Animal Products","2010","2010","kcal/capita/day","471","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","235","Uzbekistan","664","Food supply (kcal/capita/day)","2941","Animal Products","2011","2011","kcal/capita/day","502","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","235","Uzbekistan","664","Food supply (kcal/capita/day)","2941","Animal Products","2012","2012","kcal/capita/day","496","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","235","Uzbekistan","664","Food supply (kcal/capita/day)","2941","Animal Products","2013","2013","kcal/capita/day","507","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","235","Uzbekistan","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2007","2007","g/capita/day","26.05","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","235","Uzbekistan","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2008","2008","g/capita/day","26.01","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","235","Uzbekistan","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2009","2009","g/capita/day","26.54","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","235","Uzbekistan","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2010","2010","g/capita/day","27.03","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","235","Uzbekistan","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2011","2011","g/capita/day","28.66","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","235","Uzbekistan","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2012","2012","g/capita/day","28.47","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","235","Uzbekistan","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2013","2013","g/capita/day","29.19","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","155","Vanuatu","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2007","2007","kcal/capita/day","2408","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","155","Vanuatu","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2008","2008","kcal/capita/day","2399","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","155","Vanuatu","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2009","2009","kcal/capita/day","2418","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","155","Vanuatu","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2010","2010","kcal/capita/day","2405","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","155","Vanuatu","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2011","2011","kcal/capita/day","2386","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","155","Vanuatu","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2012","2012","kcal/capita/day","2384","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","155","Vanuatu","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2013","2013","kcal/capita/day","2392","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","155","Vanuatu","674","Protein supply quantity (g/capita/day)","2903","Vegetal Products","2007","2007","g/capita/day","40.14","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","155","Vanuatu","674","Protein supply quantity (g/capita/day)","2903","Vegetal Products","2008","2008","g/capita/day","39.4","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","155","Vanuatu","674","Protein supply quantity (g/capita/day)","2903","Vegetal Products","2009","2009","g/capita/day","40.11","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","155","Vanuatu","674","Protein supply quantity (g/capita/day)","2903","Vegetal Products","2010","2010","g/capita/day","40.05","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","155","Vanuatu","674","Protein supply quantity (g/capita/day)","2903","Vegetal Products","2011","2011","g/capita/day","39.3","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","155","Vanuatu","674","Protein supply quantity (g/capita/day)","2903","Vegetal Products","2012","2012","g/capita/day","39.71","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","155","Vanuatu","674","Protein supply quantity (g/capita/day)","2903","Vegetal Products","2013","2013","g/capita/day","40.45","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","155","Vanuatu","664","Food supply (kcal/capita/day)","2941","Animal Products","2007","2007","kcal/capita/day","450","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","155","Vanuatu","664","Food supply (kcal/capita/day)","2941","Animal Products","2008","2008","kcal/capita/day","465","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","155","Vanuatu","664","Food supply (kcal/capita/day)","2941","Animal Products","2009","2009","kcal/capita/day","446","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","155","Vanuatu","664","Food supply (kcal/capita/day)","2941","Animal Products","2010","2010","kcal/capita/day","451","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","155","Vanuatu","664","Food supply (kcal/capita/day)","2941","Animal Products","2011","2011","kcal/capita/day","455","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","155","Vanuatu","664","Food supply (kcal/capita/day)","2941","Animal Products","2012","2012","kcal/capita/day","434","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","155","Vanuatu","664","Food supply (kcal/capita/day)","2941","Animal Products","2013","2013","kcal/capita/day","443","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","155","Vanuatu","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2007","2007","g/capita/day","28.1","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","155","Vanuatu","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2008","2008","g/capita/day","29.5","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","155","Vanuatu","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2009","2009","g/capita/day","28.23","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","155","Vanuatu","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2010","2010","g/capita/day","27.98","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","155","Vanuatu","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2011","2011","g/capita/day","27.95","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","155","Vanuatu","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2012","2012","g/capita/day","28.33","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","155","Vanuatu","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2013","2013","g/capita/day","29.23","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","236","Venezuela (Bolivarian Republic of)","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2007","2007","kcal/capita/day","2148","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","236","Venezuela (Bolivarian Republic of)","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2008","2008","kcal/capita/day","2270","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","236","Venezuela (Bolivarian Republic of)","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2009","2009","kcal/capita/day","2344","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","236","Venezuela (Bolivarian Republic of)","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2010","2010","kcal/capita/day","2288","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","236","Venezuela (Bolivarian Republic of)","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2011","2011","kcal/capita/day","2271","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","236","Venezuela (Bolivarian Republic of)","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2012","2012","kcal/capita/day","2191","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","236","Venezuela (Bolivarian Republic of)","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2013","2013","kcal/capita/day","2156","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","236","Venezuela (Bolivarian Republic of)","674","Protein supply quantity (g/capita/day)","2903","Vegetal Products","2007","2007","g/capita/day","35","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","236","Venezuela (Bolivarian Republic of)","674","Protein supply quantity (g/capita/day)","2903","Vegetal Products","2008","2008","g/capita/day","37.31","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","236","Venezuela (Bolivarian Republic of)","674","Protein supply quantity (g/capita/day)","2903","Vegetal Products","2009","2009","g/capita/day","38.55","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","236","Venezuela (Bolivarian Republic of)","674","Protein supply quantity (g/capita/day)","2903","Vegetal Products","2010","2010","g/capita/day","37.99","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","236","Venezuela (Bolivarian Republic of)","674","Protein supply quantity (g/capita/day)","2903","Vegetal Products","2011","2011","g/capita/day","37.44","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","236","Venezuela (Bolivarian Republic of)","674","Protein supply quantity (g/capita/day)","2903","Vegetal Products","2012","2012","g/capita/day","36.4","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","236","Venezuela (Bolivarian Republic of)","674","Protein supply quantity (g/capita/day)","2903","Vegetal Products","2013","2013","g/capita/day","34.89","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","236","Venezuela (Bolivarian Republic of)","664","Food supply (kcal/capita/day)","2941","Animal Products","2007","2007","kcal/capita/day","458","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","236","Venezuela (Bolivarian Republic of)","664","Food supply (kcal/capita/day)","2941","Animal Products","2008","2008","kcal/capita/day","537","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","236","Venezuela (Bolivarian Republic of)","664","Food supply (kcal/capita/day)","2941","Animal Products","2009","2009","kcal/capita/day","514","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","236","Venezuela (Bolivarian Republic of)","664","Food supply (kcal/capita/day)","2941","Animal Products","2010","2010","kcal/capita/day","518","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","236","Venezuela (Bolivarian Republic of)","664","Food supply (kcal/capita/day)","2941","Animal Products","2011","2011","kcal/capita/day","532","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","236","Venezuela (Bolivarian Republic of)","664","Food supply (kcal/capita/day)","2941","Animal Products","2012","2012","kcal/capita/day","500","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","236","Venezuela (Bolivarian Republic of)","664","Food supply (kcal/capita/day)","2941","Animal Products","2013","2013","kcal/capita/day","475","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","236","Venezuela (Bolivarian Republic of)","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2007","2007","g/capita/day","35.41","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","236","Venezuela (Bolivarian Republic of)","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2008","2008","g/capita/day","41.44","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","236","Venezuela (Bolivarian Republic of)","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2009","2009","g/capita/day","40.44","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","236","Venezuela (Bolivarian Republic of)","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2010","2010","g/capita/day","39.6","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","236","Venezuela (Bolivarian Republic of)","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2011","2011","g/capita/day","40.88","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","236","Venezuela (Bolivarian Republic of)","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2012","2012","g/capita/day","38.8","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","236","Venezuela (Bolivarian Republic of)","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2013","2013","g/capita/day","38.12","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","237","Viet Nam","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2007","2007","kcal/capita/day","2076","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","237","Viet Nam","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2008","2008","kcal/capita/day","2124","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","237","Viet Nam","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2009","2009","kcal/capita/day","2099","Fc","Calculated data"
